DistName,Enrolled 4-Year,Total Graduated,Enrolled 4-Year (%),Year
CRANE ISD,11.0,57.0,19.298245614035086,2015
CRANFILLS GAP ISD,,14.0,,2015
CRAWFORD ISD,6.0,45.0,13.333333333333334,2015
CROCKETT ISD,16.0,81.0,19.753086419753085,2015
CROSBY ISD,53.0,321.0,16.510903426791277,2015
CROSS PLAINS ISD,7.0,17.0,41.17647058823529,2015
CROSS ROADS ISD,,28.0,,2015
CROWELL ISD,,16.0,,2015
CROWLEY ISD,170.0,1003.0,16.94915254237288,2015
CRYSTAL CITY ISD,8.0,90.0,8.88888888888889,2015
CUERO ISD,23.0,131.0,17.557251908396946,2015
CULBERSON COUNTY-ALLAMOORE ISD,,21.0,,2015
CUMBY ISD,5.0,33.0,15.151515151515152,2015
CUSHING ISD,10.0,43.0,23.25581395348837,2015
CYPRESS-FAIRBANKS ISD,1637.0,7479.0,21.887952934884343,2015
DAINGERFIELD-LONE STAR ISD,9.0,72.0,12.5,2015
DALHART ISD,23.0,123.0,18.69918699186992,2015
DALLAS ISD,1253.0,7505.0,16.69553630912725,2015
DANBURY ISD,10.0,55.0,18.181818181818183,2015
DARROUZETT ISD,,5.0,,2015
DAWSON ISD,,5.0,,2015
DAWSON ISD,5.0,27.0,18.51851851851852,2015
DAYTON ISD,40.0,319.0,12.539184952978054,2015
DE LEON ISD,8.0,35.0,22.857142857142858,2015
DECATUR ISD,39.0,200.0,19.5,2015
DEER PARK ISD,111.0,904.0,12.278761061946902,2015
DEKALB ISD,,62.0,,2015
DEL VALLE ISD,89.0,627.0,14.19457735247209,2015
DELL CITY ISD,,6.0,,2015
DENISON ISD,32.0,283.0,11.307420494699647,2015
DENTON ISD,290.0,1549.0,18.72175597159458,2015
DENVER CITY ISD,13.0,91.0,14.285714285714285,2015
DESOTO ISD,152.0,678.0,22.418879056047196,2015
DETROIT ISD,,25.0,,2015
DEVINE ISD,19.0,130.0,14.615384615384617,2015
DEWEYVILLE ISD,7.0,52.0,13.461538461538462,2015
D'HANIS ISD,,21.0,,2015
DIBOLL ISD,16.0,116.0,13.793103448275861,2015
DICKINSON ISD,95.0,568.0,16.725352112676056,2015
DILLEY ISD,9.0,60.0,15.0,2015
DIME BOX ISD,,15.0,,2015
DIMMITT ISD,20.0,81.0,24.691358024691358,2015
DODD CITY ISD,,22.0,,2015
DONNA ISD,114.0,714.0,15.966386554621847,2015
DOUGLASS ISD,8.0,27.0,29.629629629629626,2015
DRIPPING SPRINGS ISD,87.0,336.0,25.892857142857146,2015
DUBLIN ISD,20.0,57.0,35.08771929824561,2015
DUMAS ISD,22.0,244.0,9.01639344262295,2015
DUNCANVILLE ISD,197.0,851.0,23.149236192714454,2015
EAGLE MT-SAGINAW ISD,191.0,1194.0,15.996649916247907,2015
EAGLE PASS ISD,165.0,906.0,18.211920529801322,2015
EANES ISD,173.0,592.0,29.222972972972972,2015
EARLY ISD,15.0,68.0,22.058823529411764,2015
EAST BERNARD ISD,15.0,59.0,25.423728813559322,2015
EAST CENTRAL ISD,100.0,687.0,14.556040756914118,2015
EAST CHAMBERS ISD,18.0,81.0,22.22222222222222,2015
EASTLAND ISD,9.0,64.0,14.0625,2015
ECTOR COUNTY ISD,278.0,1419.0,19.59126145172657,2015
ECTOR ISD,,19.0,,2015
EDCOUCH-ELSA ISD,78.0,328.0,23.78048780487805,2015
EDGEWOOD ISD,54.0,562.0,9.608540925266903,2015
EDGEWOOD ISD,12.0,75.0,16.0,2015
EDNA ISD,14.0,102.0,13.725490196078432,2015
EL CAMPO ISD,29.0,250.0,11.600000000000001,2015
EL PASO ISD,1193.0,3920.0,30.433673469387756,2015
ELECTRA ISD,,18.0,,2015
ELGIN ISD,59.0,314.0,18.789808917197455,2015
ELKHART ISD,15.0,73.0,20.54794520547945,2015
ELYSIAN FIELDS ISD,6.0,81.0,7.4074074074074066,2015
ENNIS ISD,53.0,375.0,14.133333333333335,2015
ERA ISD,7.0,41.0,17.073170731707318,2015
EULA ISD,6.0,34.0,17.647058823529413,2015
EUSTACE ISD,6.0,62.0,9.67741935483871,2015
EVADALE ISD,8.0,36.0,22.22222222222222,2015
EVANT ISD,5.0,18.0,27.77777777777778,2015
EVERMAN ISD,42.0,313.0,13.418530351437699,2015
FABENS ISD,29.0,161.0,18.012422360248447,2015
FAIRFIELD ISD,18.0,106.0,16.9811320754717,2015
FALLS CITY ISD,11.0,26.0,42.30769230769231,2015
FANNINDEL ISD,,13.0,,2015
FARMERSVILLE ISD,20.0,111.0,18.01801801801802,2015
FARWELL ISD,,25.0,,2015
FAYETTEVILLE ISD,,13.0,,2015
FERRIS ISD,13.0,151.0,8.609271523178808,2015
FLATONIA ISD,7.0,39.0,17.94871794871795,2015
FLORENCE ISD,14.0,76.0,18.421052631578945,2015
FLORESVILLE ISD,61.0,280.0,21.785714285714285,2015
FLOUR BLUFF ISD,165.0,459.0,35.947712418300654,2015
FLOYDADA ISD,,37.0,,2015
FOLLETT ISD,,13.0,,2015
FORESTBURG ISD,,10.0,,2015
FORNEY ISD,114.0,615.0,18.536585365853657,2015
FORSAN ISD,10.0,43.0,23.25581395348837,2015
FORT BEND ISD,1782.0,5437.0,32.775427625528785,2015
FORT STOCKTON ISD,26.0,129.0,20.155038759689923,2015
FORT WORTH ISD,653.0,3891.0,16.78231817013621,2015
FRANKLIN ISD,15.0,66.0,22.727272727272727,2015
FRANKSTON ISD,,43.0,,2015
FREDERICKSBURG ISD,67.0,227.0,29.515418502202646,2015
FREER ISD,10.0,45.0,22.22222222222222,2015
FRENSHIP ISD,148.0,502.0,29.482071713147413,2015
FRIENDSWOOD ISD,175.0,532.0,32.89473684210527,2015
FRIONA ISD,15.0,83.0,18.072289156626507,2015
FRISCO ISD,689.0,2707.0,25.452530476542297,2015
FROST ISD,,22.0,,2015
FRUITVALE ISD,,21.0,,2015
FT DAVIS ISD,,19.0,,2015
FT HANCOCK ISD,8.0,25.0,32.0,2015
FT SAM HOUSTON ISD,25.0,89.0,28.08988764044944,2015
GAINESVILLE ISD,12.0,152.0,7.894736842105263,2015
GALENA PARK ISD,203.0,1557.0,13.037893384714195,2015
GALVESTON ISD,87.0,441.0,19.727891156462583,2015
GANADO ISD,14.0,60.0,23.333333333333332,2015
GARLAND ISD,677.0,3941.0,17.178381121542756,2015
GARRISON ISD,9.0,45.0,20.0,2015
GARY ISD,,30.0,,2015
GATESVILLE ISD,46.0,186.0,24.731182795698924,2015
GEORGE WEST ISD,19.0,65.0,29.230769230769234,2015
GEORGETOWN ISD,201.0,769.0,26.137841352405722,2015
GHOLSON ISD,,10.0,,2015
GIDDINGS ISD,25.0,169.0,14.792899408284024,2015
GILMER ISD,17.0,155.0,10.967741935483872,2015
GLADEWATER ISD,8.0,125.0,6.4,2015
GLASSCOCK COUNTY ISD,5.0,22.0,22.727272727272727,2015
GLEN ROSE ISD,32.0,100.0,32.0,2015
GODLEY ISD,19.0,112.0,16.964285714285715,2015
GOLD BURG ISD,,15.0,,2015
GOLDTHWAITE ISD,20.0,49.0,40.816326530612244,2015
GOLIAD ISD,19.0,98.0,19.387755102040817,2015
GONZALES ISD,26.0,138.0,18.84057971014493,2015
GOODRICH ISD,,9.0,,2015
GORDON ISD,,14.0,,2015
GORMAN ISD,,14.0,,2015
GRADY ISD,,21.0,,2015
GRAFORD ISD,,20.0,,2015
GRAHAM ISD,41.0,165.0,24.848484848484848,2015
GRANBURY ISD,95.0,444.0,21.396396396396398,2015
GRAND PRAIRIE ISD,282.0,1734.0,16.26297577854671,2015
GRAND SALINE ISD,8.0,75.0,10.666666666666668,2015
GRANDFALLS-ROYALTY ISD,,7.0,,2015
GRANDVIEW ISD,16.0,84.0,19.047619047619047,2015
GRANGER ISD,6.0,41.0,14.634146341463413,2015
GRAPE CREEK ISD,19.0,65.0,29.230769230769234,2015
GRAPELAND ISD,,29.0,,2015
GRAPEVINE-COLLEYVILLE ISD,303.0,1109.0,27.321911632100992,2015
GREENVILLE ISD,46.0,267.0,17.228464419475657,2015
GREENWOOD ISD,22.0,110.0,20.0,2015
GREGORY-PORTLAND ISD,81.0,294.0,27.55102040816326,2015
GROESBECK ISD,11.0,123.0,8.94308943089431,2015
GROOM ISD,,11.0,,2015
GROVETON ISD,10.0,50.0,20.0,2015
GRUVER ISD,,40.0,,2015
GUNTER ISD,8.0,73.0,10.95890410958904,2015
GUSTINE ISD,,14.0,,2015
HALE CENTER ISD,6.0,29.0,20.689655172413794,2015
HALLETTSVILLE ISD,15.0,71.0,21.12676056338028,2015
HALLSVILLE ISD,52.0,279.0,18.63799283154122,2015
HAMILTON ISD,15.0,64.0,23.4375,2015
HAMLIN ISD,5.0,40.0,12.5,2015
HAMSHIRE-FANNETT ISD,46.0,137.0,33.57664233576642,2015
HAPPY ISD,,18.0,,2015
HARDIN ISD,13.0,71.0,18.30985915492958,2015
HARDIN-JEFFERSON ISD,60.0,143.0,41.95804195804196,2015
HARLANDALE ISD,80.0,915.0,8.743169398907105,2015
HARLETON ISD,,45.0,,2015
HARMONY ISD,18.0,83.0,21.686746987951807,2015
HARPER ISD,18.0,57.0,31.57894736842105,2015
HARROLD ISD,,8.0,,2015
HART ISD,,11.0,,2015
HARTLEY ISD,,11.0,,2015
HAWKINS ISD,,50.0,,2015
HAWLEY ISD,7.0,60.0,11.666666666666666,2015
HEARNE ISD,,56.0,,2015
HEDLEY ISD,,7.0,,2015
HEMPHILL ISD,11.0,55.0,20.0,2015
HEMPSTEAD ISD,10.0,82.0,12.195121951219512,2015
HENDERSON ISD,26.0,215.0,12.093023255813954,2015
HENRIETTA ISD,19.0,70.0,27.142857142857142,2015
HEREFORD ISD,43.0,243.0,17.695473251028808,2015
HERMLEIGH ISD,,16.0,,2015
HICO ISD,11.0,46.0,23.91304347826087,2015
HIDALGO ISD,78.0,224.0,34.82142857142857,2015
HIGGINS ISD,,8.0,,2015
HIGH ISLAND ISD,,14.0,,2015
HIGHLAND ISD,,17.0,,2015
HIGHLAND PARK ISD,126.0,534.0,23.595505617977526,2015
HIGHLAND PARK ISD,14.0,61.0,22.950819672131146,2015
HILLSBORO ISD,12.0,104.0,11.538461538461538,2015
HITCHCOCK ISD,5.0,51.0,9.803921568627452,2015
HOLLAND ISD,13.0,71.0,18.30985915492958,2015
HOLLIDAY ISD,15.0,53.0,28.30188679245283,2015
HONDO ISD,37.0,136.0,27.205882352941174,2015
HONEY GROVE ISD,10.0,36.0,27.77777777777778,2015
HOOKS ISD,,66.0,,2015
HOUSTON ISD,1924.0,9740.0,19.753593429158112,2015
HOWE ISD,18.0,55.0,32.72727272727273,2015
HUBBARD ISD,,24.0,,2015
HUCKABAY ISD,,10.0,,2015
HUDSON ISD,36.0,189.0,19.047619047619047,2015
HUFFMAN ISD,40.0,222.0,18.01801801801802,2015
HUGHES SPRINGS ISD,9.0,64.0,14.0625,2015
HULL-DAISETTA ISD,7.0,44.0,15.909090909090908,2015
HUMBLE ISD,628.0,2677.0,23.45909600298842,2015
HUNTINGTON ISD,18.0,130.0,13.846153846153847,2015
HUNTSVILLE ISD,90.0,389.0,23.13624678663239,2015
HURST-EULESS-BEDFORD ISD,262.0,1469.0,17.835262083049695,2015
HUTTO ISD,95.0,383.0,24.804177545691903,2015
IDALOU ISD,15.0,61.0,24.59016393442623,2015
INDUSTRIAL ISD,25.0,91.0,27.472527472527474,2015
INGLESIDE ISD,25.0,173.0,14.450867052023122,2015
INGRAM ISD,18.0,75.0,24.0,2015
IOLA ISD,7.0,43.0,16.27906976744186,2015
IRA ISD,,22.0,,2015
IRAAN-SHEFFIELD ISD,5.0,44.0,11.363636363636363,2015
IREDELL ISD,,10.0,,2015
IRION COUNTY ISD,,28.0,,2015
IRVING ISD,239.0,2137.0,11.183902667290594,2015
ITALY ISD,,34.0,,2015
ITASCA ISD,5.0,44.0,11.363636363636363,2015
JACKSBORO ISD,10.0,61.0,16.39344262295082,2015
JACKSONVILLE ISD,28.0,240.0,11.666666666666666,2015
JARRELL ISD,11.0,66.0,16.666666666666664,2015
JASPER ISD,28.0,130.0,21.53846153846154,2015
JAYTON-GIRARD ISD,,8.0,,2015
JEFFERSON ISD,13.0,67.0,19.402985074626866,2015
JIM HOGG COUNTY ISD,26.0,60.0,43.333333333333336,2015
JOAQUIN ISD,5.0,42.0,11.904761904761903,2015
JOHNSON CITY ISD,15.0,49.0,30.612244897959183,2015
JONESBORO ISD,,13.0,,2015
JOSHUA ISD,49.0,322.0,15.217391304347828,2015
JOURDANTON ISD,29.0,114.0,25.438596491228072,2015
JUDSON ISD,235.0,1378.0,17.053701015965167,2015
JUNCTION ISD,14.0,43.0,32.55813953488372,2015
KARNACK ISD,,10.0,,2015
KARNES CITY ISD,18.0,75.0,24.0,2015
KATY ISD,1123.0,4684.0,23.97523484201537,2015
KAUFMAN ISD,40.0,227.0,17.62114537444934,2015
KEENE ISD,,65.0,,2015
KELLER ISD,549.0,2397.0,22.90362953692115,2015
KELTON ISD,,,,2015
KEMP ISD,10.0,92.0,10.869565217391305,2015
KENEDY ISD,6.0,40.0,15.0,2015
KENNARD ISD,,19.0,,2015
KENNEDALE ISD,51.0,228.0,22.36842105263158,2015
KERENS ISD,,45.0,,2015
KERMIT ISD,6.0,85.0,7.0588235294117645,2015
KERRVILLE ISD,58.0,344.0,16.86046511627907,2015
KILGORE ISD,22.0,239.0,9.205020920502092,2015
KILLEEN ISD,293.0,1989.0,14.731020613373556,2015
KINGSVILLE ISD,58.0,195.0,29.743589743589745,2015
KLEIN ISD,718.0,3406.0,21.080446271285965,2015
KLONDIKE ISD,,12.0,,2015
KNIPPA ISD,,18.0,,2015
KOPPERL ISD,,15.0,,2015
KOUNTZE ISD,21.0,74.0,28.37837837837838,2015
KRESS ISD,,19.0,,2015
KRUM ISD,31.0,136.0,22.794117647058822,2015
LA FERIA ISD,44.0,205.0,21.463414634146343,2015
LA GRANGE ISD,32.0,133.0,24.06015037593985,2015
LA JOYA ISD,310.0,1649.0,18.799272286234082,2015
LA MARQUE ISD,29.0,127.0,22.83464566929134,2015
LA PORTE ISD,67.0,450.0,14.888888888888888,2015
LA PRYOR ISD,,25.0,,2015
LA VEGA ISD,13.0,151.0,8.609271523178808,2015
LA VERNIA ISD,67.0,240.0,27.916666666666668,2015
LA VILLA ISD,10.0,31.0,32.25806451612903,2015
LACKLAND ISD,10.0,38.0,26.31578947368421,2015
LAGO VISTA ISD,29.0,103.0,28.155339805825243,2015
LAKE DALLAS ISD,80.0,281.0,28.46975088967972,2015
LAKE TRAVIS ISD,158.0,555.0,28.468468468468465,2015
LAKE WORTH ISD,20.0,155.0,12.903225806451612,2015
LAMESA ISD,8.0,105.0,7.6190476190476195,2015
LAMPASAS ISD,47.0,228.0,20.614035087719298,2015
LANCASTER ISD,97.0,364.0,26.64835164835165,2015
LANEVILLE ISD,,12.0,,2015
LAPOYNOR ISD,7.0,35.0,20.0,2015
LAREDO ISD,216.0,1138.0,18.98066783831283,2015
LASARA ISD,7.0,21.0,33.33333333333333,2015
LATEXO ISD,8.0,35.0,22.857142857142858,2015
LAZBUDDIE ISD,,14.0,,2015
LEAKEY ISD,7.0,21.0,33.33333333333333,2015
LEANDER ISD,692.0,2244.0,30.83778966131907,2015
LEFORS ISD,,8.0,,2015
LEGGETT ISD,,14.0,,2015
LEON ISD,8.0,52.0,15.384615384615385,2015
LEONARD ISD,24.0,78.0,30.76923076923077,2015
LEVELLAND ISD,6.0,175.0,3.428571428571429,2015
LEVERETTS CHAPEL ISD,,12.0,,2015
LEWISVILLE ISD,882.0,3777.0,23.35186656076251,2015
LEXINGTON ISD,10.0,58.0,17.24137931034483,2015
LIBERTY HILL ISD,62.0,240.0,25.833333333333336,2015
LIBERTY ISD,22.0,100.0,22.0,2015
LIBERTY-EYLAU ISD,20.0,157.0,12.738853503184714,2015
LINDALE ISD,32.0,246.0,13.008130081300814,2015
LINDSAY ISD,9.0,40.0,22.5,2015
LINGLEVILLE ISD,,14.0,,2015
LIPAN ISD,,12.0,,2015
LITTLE ELM ISD,52.0,326.0,15.950920245398773,2015
LITTLEFIELD ISD,,101.0,,2015
LIVINGSTON ISD,33.0,234.0,14.102564102564102,2015
LLANO ISD,37.0,117.0,31.62393162393162,2015
LOCKHART ISD,48.0,322.0,14.906832298136646,2015
LOCKNEY ISD,12.0,34.0,35.294117647058826,2015
LOHN ISD,,10.0,,2015
LOMETA ISD,,19.0,,2015
LONDON ISD,,23.0,,2015
LONE OAK ISD,15.0,78.0,19.230769230769234,2015
LONGVIEW ISD,53.0,518.0,10.231660231660232,2015
LOOP ISD,,8.0,,2015
LORAINE ISD,,10.0,,2015
LORENA ISD,24.0,132.0,18.181818181818183,2015
LORENZO ISD,,8.0,,2015
LOUISE ISD,5.0,29.0,17.24137931034483,2015
LOVEJOY ISD,70.0,258.0,27.131782945736433,2015
LOVELADY ISD,,32.0,,2015
LUBBOCK ISD,286.0,1674.0,17.084826762246117,2015
LUBBOCK-COOPER ISD,54.0,237.0,22.78481012658228,2015
LUEDERS-AVOCA ISD,,11.0,,2015
LUFKIN ISD,85.0,510.0,16.666666666666664,2015
LULING ISD,20.0,85.0,23.52941176470588,2015
LUMBERTON ISD,92.0,238.0,38.655462184873954,2015
LYTLE ISD,17.0,135.0,12.592592592592592,2015
MABANK ISD,25.0,222.0,11.26126126126126,2015
MAGNOLIA ISD,148.0,793.0,18.66330390920555,2015
MALAKOFF ISD,9.0,71.0,12.676056338028168,2015
MANOR ISD,78.0,477.0,16.352201257861633,2015
MANSFIELD ISD,619.0,2273.0,27.232732072151343,2015
MARATHON ISD,,,,2015
MARBLE FALLS ISD,68.0,262.0,25.954198473282442,2015
MARFA ISD,,27.0,,2015
MARION ISD,27.0,115.0,23.47826086956522,2015
MARLIN ISD,6.0,60.0,10.0,2015
MARSHALL ISD,31.0,301.0,10.299003322259136,2015
MART ISD,,45.0,,2015
MARTINS MILL ISD,10.0,30.0,33.33333333333333,2015
MARTINSVILLE ISD,10.0,33.0,30.303030303030305,2015
MASON ISD,16.0,45.0,35.55555555555556,2015
MATHIS ISD,10.0,88.0,11.363636363636363,2015
MAUD ISD,,21.0,,2015
MAY ISD,,15.0,,2015
MAYPEARL ISD,10.0,65.0,15.384615384615385,2015
MCALLEN ISD,465.0,1537.0,30.2537410540013,2015
MCCAMEY ISD,,38.0,,2015
MCGREGOR ISD,,82.0,,2015
MCKINNEY ISD,341.0,1660.0,20.542168674698797,2015
MCLEAN ISD,,15.0,,2015
MCLEOD ISD,,24.0,,2015
MCMULLEN COUNTY ISD,,16.0,,2015
MEADOW ISD,,21.0,,2015
MEDINA ISD,6.0,17.0,35.294117647058826,2015
MEDINA VALLEY ISD,48.0,233.0,20.600858369098713,2015
MELISSA ISD,18.0,131.0,13.740458015267176,2015
MEMPHIS ISD,7.0,35.0,20.0,2015
MENARD ISD,,22.0,,2015
MERCEDES ISD,76.0,336.0,22.61904761904762,2015
MERIDIAN ISD,5.0,31.0,16.129032258064516,2015
MERKEL ISD,,63.0,,2015
MESQUITE ISD,429.0,2566.0,16.71862821512081,2015
MEXIA ISD,17.0,122.0,13.934426229508196,2015
MIAMI ISD,,13.0,,2015
MIDLAND ISD,204.0,1280.0,15.937499999999998,2015
MIDLOTHIAN ISD,127.0,517.0,24.564796905222437,2015
MIDWAY ISD,,6.0,,2015
MIDWAY ISD,80.0,502.0,15.936254980079681,2015
MILANO ISD,8.0,38.0,21.052631578947366,2015
MILDRED ISD,10.0,46.0,21.73913043478261,2015
MILES ISD,,31.0,,2015
MILFORD ISD,,11.0,,2015
MILLER GROVE ISD,,14.0,,2015
MILLSAP ISD,,41.0,,2015
MINEOLA ISD,17.0,111.0,15.315315315315313,2015
MINERAL WELLS ISD,28.0,217.0,12.903225806451612,2015
MONAHANS-WICKETT-PYOTE ISD,35.0,134.0,26.119402985074625,2015
MONTE ALTO ISD,14.0,48.0,29.166666666666668,2015
MONTGOMERY ISD,106.0,445.0,23.820224719101123,2015
MOODY ISD,6.0,49.0,12.244897959183673,2015
MORAN ISD,,11.0,,2015
MORGAN ISD,,8.0,,2015
MORTON ISD,,29.0,,2015
MOTLEY COUNTY ISD,,16.0,,2015
MOULTON ISD,,17.0,,2015
MOUNT CALM ISD,,13.0,,2015
MOUNT ENTERPRISE ISD,,23.0,,2015
MOUNT PLEASANT ISD,21.0,365.0,5.7534246575342465,2015
MOUNT VERNON ISD,11.0,102.0,10.784313725490197,2015
MUENSTER ISD,8.0,30.0,26.666666666666668,2015
MULESHOE ISD,16.0,93.0,17.20430107526882,2015
MULLIN ISD,,137.0,,2015
MUMFORD ISD,,30.0,,2015
NACOGDOCHES ISD,87.0,364.0,23.9010989010989,2015
NATALIA ISD,6.0,74.0,8.108108108108109,2015
NAVARRO ISD,35.0,114.0,30.701754385964914,2015
NAVASOTA ISD,32.0,165.0,19.393939393939394,2015
NAZARETH ISD,,15.0,,2015
NECHES ISD,6.0,29.0,20.689655172413794,2015
NEDERLAND ISD,119.0,357.0,33.33333333333333,2015
NEEDVILLE ISD,38.0,177.0,21.468926553672315,2015
NEW BOSTON ISD,9.0,100.0,9.0,2015
NEW BRAUNFELS ISD,167.0,630.0,26.50793650793651,2015
NEW CANEY ISD,82.0,692.0,11.849710982658959,2015
NEW DEAL ISD,17.0,51.0,33.33333333333333,2015
NEW DIANA ISD,18.0,73.0,24.65753424657534,2015
NEW HOME ISD,,17.0,,2015
NEW SUMMERFIELD ISD,,27.0,,2015
NEW WAVERLY ISD,21.0,77.0,27.27272727272727,2015
NEWCASTLE ISD,,16.0,,2015
NEWTON ISD,11.0,65.0,16.923076923076923,2015
NOCONA ISD,16.0,52.0,30.76923076923077,2015
NORDHEIM ISD,,8.0,,2015
NORMANGEE ISD,10.0,33.0,30.303030303030305,2015
NORTH EAST ISD,1164.0,4723.0,24.6453525301715,2015
NORTH HOPKINS ISD,,15.0,,2015
NORTH LAMAR ISD,26.0,191.0,13.612565445026178,2015
NORTH ZULCH ISD,,18.0,,2015
NORTHSIDE ISD,1330.0,6555.0,20.28985507246377,2015
NORTHSIDE ISD,,9.0,,2015
NORTHWEST ISD,277.0,1154.0,24.003466204506065,2015
OAKWOOD ISD,,13.0,,2015
ODEM-EDROY ISD,18.0,70.0,25.71428571428571,2015
O'DONNELL ISD,10.0,18.0,55.55555555555556,2015
OGLESBY ISD,,12.0,,2015
OLNEY ISD,13.0,44.0,29.545454545454547,2015
OLTON ISD,11.0,53.0,20.754716981132077,2015
ONALASKA ISD,14.0,58.0,24.137931034482758,2015
ORANGE GROVE ISD,32.0,105.0,30.476190476190478,2015
ORANGEFIELD ISD,28.0,136.0,20.588235294117645,2015
ORE CITY ISD,,57.0,,2015
OVERTON ISD,,30.0,,2015
PADUCAH ISD,,10.0,,2015
PAINT CREEK ISD,,9.0,,2015
PAINT ROCK ISD,8.0,20.0,40.0,2015
PALACIOS ISD,18.0,83.0,21.686746987951807,2015
PALESTINE ISD,31.0,175.0,17.71428571428571,2015
PALMER ISD,12.0,69.0,17.391304347826086,2015
PAMPA ISD,30.0,245.0,12.244897959183673,2015
PANHANDLE ISD,9.0,47.0,19.148936170212767,2015
PARADISE ISD,20.0,87.0,22.988505747126435,2015
PARIS ISD,23.0,191.0,12.041884816753926,2015
PASADENA ISD,390.0,3216.0,12.126865671641792,2015
PATTON SPRINGS ISD,,,,2015
PEARLAND ISD,344.0,1388.0,24.78386167146974,2015
PEARSALL ISD,19.0,132.0,14.393939393939394,2015
PEASTER ISD,13.0,74.0,17.56756756756757,2015
PECOS-BARSTOW-TOYAH ISD,21.0,121.0,17.355371900826448,2015
PENELOPE ISD,,17.0,,2015
PERRYTON ISD,17.0,132.0,12.878787878787879,2015
PETERSBURG ISD,,13.0,,2015
PETROLIA ISD,,40.0,,2015
PETTUS ISD,,34.0,,2015
PFLUGERVILLE ISD,389.0,1599.0,24.327704815509694,2015
PHARR-SAN JUAN-ALAMO ISD,517.0,1975.0,26.177215189873415,2015
PILOT POINT ISD,24.0,113.0,21.238938053097346,2015
PINE TREE ISD,38.0,298.0,12.751677852348994,2015
PITTSBURG ISD,12.0,154.0,7.792207792207792,2015
PLAINS ISD,,32.0,,2015
PLAINVIEW ISD,46.0,337.0,13.649851632047477,2015
PLANO ISD,988.0,3862.0,25.582599689280165,2015
PLEASANT GROVE ISD,19.0,152.0,12.5,2015
PLEASANTON ISD,39.0,233.0,16.738197424892704,2015
POINT ISABEL ISD,32.0,123.0,26.01626016260163,2015
PONDER ISD,15.0,89.0,16.853932584269664,2015
POOLVILLE ISD,6.0,45.0,13.333333333333334,2015
PORT ARANSAS ISD,17.0,41.0,41.46341463414634,2015
PORT ARTHUR ISD,69.0,427.0,16.159250585480095,2015
PORT NECHES-GROVES ISD,114.0,329.0,34.650455927051674,2015
POST ISD,6.0,46.0,13.043478260869565,2015
POTEET ISD,11.0,118.0,9.322033898305085,2015
POTH ISD,19.0,56.0,33.92857142857143,2015
POTTSBORO ISD,13.0,91.0,14.285714285714285,2015
PRAIRIE LEA ISD,,7.0,,2015
PRAIRIE VALLEY ISD,,11.0,,2015
PRAIRILAND ISD,13.0,84.0,15.476190476190476,2015
PREMONT ISD,,17.0,,2015
PRESIDIO ISD,38.0,87.0,43.67816091954023,2015
PRIDDY ISD,,8.0,,2015
PRINCETON ISD,23.0,221.0,10.407239819004525,2015
PROGRESO ISD,30.0,138.0,21.73913043478261,2015
PROSPER ISD,98.0,407.0,24.078624078624077,2015
QUANAH ISD,8.0,35.0,22.857142857142858,2015
QUEEN CITY ISD,11.0,77.0,14.285714285714285,2015
QUINLAN ISD,17.0,156.0,10.897435897435898,2015
QUITMAN ISD,8.0,76.0,10.526315789473683,2015
RAINS ISD,27.0,109.0,24.770642201834864,2015
RALLS ISD,6.0,36.0,16.666666666666664,2015
RANDOLPH FIELD ISD,20.0,73.0,27.397260273972602,2015
RANGER ISD,,28.0,,2015
RANKIN ISD,,20.0,,2015
RAYMONDVILLE ISD,32.0,150.0,21.333333333333336,2015
REAGAN COUNTY ISD,12.0,57.0,21.052631578947366,2015
RED OAK ISD,92.0,384.0,23.958333333333336,2015
REDWATER ISD,7.0,71.0,9.859154929577464,2015
REFUGIO ISD,7.0,46.0,15.217391304347828,2015
RICE ISD,8.0,79.0,10.126582278481013,2015
RICHARDS ISD,,18.0,,2015
RICHARDSON ISD,468.0,2114.0,22.138126773888363,2015
RICHLAND SPRINGS ISD,,5.0,,2015
RIESEL ISD,7.0,52.0,13.461538461538462,2015
RIO HONDO ISD,29.0,137.0,21.16788321167883,2015
RIO VISTA ISD,11.0,50.0,22.0,2015
RISING STAR ISD,,14.0,,2015
RIVER ROAD ISD,,78.0,,2015
RIVERCREST ISD,,55.0,,2015
RIVIERA ISD,,45.0,,2015
ROBERT LEE ISD,,12.0,,2015
ROBINSON ISD,30.0,187.0,16.0427807486631,2015
ROBSTOWN ISD,26.0,137.0,18.97810218978102,2015
ROCHELLE ISD,,17.0,,2015
ROCKDALE ISD,16.0,120.0,13.333333333333334,2015
ROCKSPRINGS ISD,,14.0,,2015
ROCKWALL ISD,281.0,1065.0,26.384976525821596,2015
ROGERS ISD,9.0,69.0,13.043478260869565,2015
ROMA ISD,101.0,400.0,25.25,2015
ROOSEVELT ISD,8.0,64.0,12.5,2015
ROPES ISD,6.0,24.0,25.0,2015
ROSCOE COLLEGIATE ISD,,22.0,,2015
ROSEBUD-LOTT ISD,5.0,56.0,8.928571428571429,2015
ROTAN ISD,,21.0,,2015
ROUND ROCK ISD,928.0,3066.0,30.267449445531636,2015
ROUND TOP-CARMINE ISD,,18.0,,2015
ROXTON ISD,,12.0,,2015
ROYAL ISD,6.0,104.0,5.769230769230769,2015
ROYSE CITY ISD,62.0,306.0,20.26143790849673,2015
RULE ISD,,9.0,,2015
